,feature_id,feature,feature_description,feature_full,Feature,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,IncMSE_means,IncMSE_sds,present,n,prev,mean,rho,spearman_p,wilcox_p,mean_IgA_present,CI_IgA_present,mean_IgA_absent,CI_IgA_absent,lr_unadjusted_p,lr_adjusted_p,GMR,spearman_padj,wilcox_padj,lr_unadjusted_padj,lr_adjusted_padj,rf_rank,rf_top20,maaslin_coef,maaslin_stderr,maaslin_pval,maaslin_name,maaslin_qval,maaslin_N,maaslin_N.not.zero,maaslin_coef_adjusted,maaslin_stderr_adjusted,maaslin_pval_adjusted,maaslin_qval_adjusted,maaslin_qval_filt,maaslin_qval_adjusted_filt,country,country_clean,module
347,p53,GLUTORN-PWY,L-ornithine biosynthesis I,L-ornithine biosynthesis I (GLUTORN-PWY),GLUTORN-PWY,0.010376164,-0.003414467,0.013655739,0.002239896,0.006846641,0.000218364,-0.001924952,-0.005143281,0.000312429,-0.005371185,0.001214933,0.003035278,-0.002726671,0.001202993,0.001309933,0.005322339,-0.001251322,0.004183189,0.00046631,-0.006300594,0.011817343,-0.000510847,0.002188708,0.000530271,-0.002768668,-0.014655463,-0.000917407,0.002593452,0.000357574,-0.000648311,-0.000443994,-0.010654817,-0.000367566,-0.003805485,-0.001069926,-0.004291987,-0.005005245,-3.56E-05,0.000853019,0.006289353,-0.004703846,-0.008859596,-0.003443262,-0.006699481,0.012166075,-0.000757541,-0.007035326,-0.006263034,-0.022541795,-0.00857813,0.000637979,-0.00099283,-0.009070016,0.001579291,-0.000621018,0.00790275,0.003677474,0.000247442,0.001458655,-0.015783691,0.0060237,0.003299586,-0.01868615,-0.003762577,-0.003697873,0.006343692,0.004824346,0.008376985,-0.004354085,-0.000804006,-0.000462042,0.003151773,-0.002879876,-0.000677894,0.00810792,-0.003113196,-0.004222631,0.003287837,0.007562979,-0.001412448,0.000277573,-0.001151164,-0.003156321,0.002929987,0.010667784,-0.000143141,-0.006358858,0.006820152,0.001650862,0.001279433,-0.00154874,0.005507315,-0.002385216,-0.005976835,0.003709214,-0.0011204,0.007470541,-0.003381612,0.002705309,-0.005714757,-0.000119713,0.006808111,56,56,100,0.038304808,-0.001614197,0.990579519,NA,NA,NA,NA,NA,NA,NA,NA,0.99331391,NA,NA,NA,188,0,0.000135026,0.000269005,0.617746062,IgA,0.999098102,56,56,0.000171663,0.000243701,0.484451363,0.786842852,0.999098102,0.998946096,Malawi,MLW,Pathway
348,p54,GLYCOCAT-PWY,glycogen degradation I,glycogen degradation I (GLYCOCAT-PWY),GLYCOCAT-PWY,-0.010680039,0.001219874,6.46E-05,0.002986588,0.000409009,-0.001307994,0.00183686,0.000359227,-0.001428182,-0.00244422,0.001320383,-0.003822382,-0.002672247,0.005447092,0.00077439,-0.002108208,-0.001924326,-0.002444081,0.000976042,-0.00042589,-0.000198194,-0.006729322,0.000769874,0.004112641,-0.006416536,-0.001511083,-0.000314478,7.38E-05,0.001031464,0.001228572,-0.00135855,-5.80E-05,-0.002357376,-0.000573885,-0.003089343,-0.002096462,0.001413757,-0.003162022,0.004313478,0.002858727,-0.002438041,-0.000529273,-0.002896674,-0.000216413,-0.002142817,0.006170333,-0.000388361,-0.001240561,-0.003559167,-0.008196996,0.00068904,0.000645853,0.001010437,6.34E-05,-0.008136464,-0.001427808,-0.002060931,-0.00116679,0.001350042,-0.000403509,-0.00720346,0.004551058,-0.004098407,-0.004883601,-0.000757198,0.000290619,0.000553128,0.000513053,0.000985013,0.00107709,-0.004753866,0.003465756,-0.00350266,0.00302185,-0.003848615,-0.000237907,-0.000175713,0.001627376,0.001230515,0.000197764,-0.00404645,0.000289898,-0.001208045,-0.002852173,-0.00305964,-0.002021381,-0.001356469,0.000364622,-0.001569808,0.001872402,0.002251674,-0.003792505,0.003192592,0.000780789,-0.000305545,0.000430268,-0.00840009,0.001067948,-0.001022847,0.000952009,-0.00149284,0.003173471,55,56,98.2,0.045231086,-0.039736716,0.771226942,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,313,0,2.84E-05,0.000518567,0.956587803,IgA,0.999098102,56,55,0.000115574,0.000499929,0.818117201,0.960197629,0.999098102,0.998946096,Malawi,MLW,Pathway
349,p55,GLYCOGENSYNTH-PWY,glycogen biosynthesis I (from ADP-D-Glucose),glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY),GLYCOGENSYNTH-PWY,-0.000723509,0.001260223,0.001199053,0.011242046,0.003281801,-0.007085932,0.00444796,0.000197788,-0.003407517,0.000728885,0.000256796,-0.004322289,-0.001614267,-0.005125635,-0.017397721,-0.003148873,0.000154278,-0.002601766,-0.003284959,-0.001804522,0.00234517,-0.00467619,0.000122131,-0.001177276,0.006146803,0.001006543,-0.004001973,0.001038424,-0.007023163,-0.008253856,-0.002340316,-0.003178225,-0.006217372,0.003386194,0.002420554,-0.009804198,0.013349176,0.000409248,0.001187825,-0.000407524,0.003863955,-0.019278651,0.003167303,0.001589887,0.004689326,0.002643651,-0.012488833,0.002902284,0.00777612,-0.000112304,-0.003036317,-0.002439327,-0.003812257,-0.007845074,0.004385376,-0.003321068,0.004652322,-0.003493738,-0.004927061,-0.007742647,-0.001238804,0.001772902,-0.017877009,-0.007834569,-0.00919596,-0.008486673,-0.003719313,0.004120539,0.001692913,0.002654641,-0.004011199,0.000271654,0.000256393,-0.004748747,-0.003069126,-0.002495642,0.004449804,-0.003206455,-0.002340868,-0.009775087,0.000550299,-0.003853373,0.006594343,0.003711563,-0.003048767,-0.001425497,-0.006411364,-0.002770614,-0.000708497,-0.002417379,-0.016681644,-0.006859966,0.002021111,-0.001166386,-0.001691999,-0.002314756,0.002901003,0.001867912,0.004982854,0.003310829,-0.001864934,0.006010271,56,56,100,0.038874432,-0.061305132,0.653546349,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,333,0,-1.15E-05,0.00034126,0.973169708,IgA,0.999098102,56,56,4.49E-05,0.000321734,0.889506669,0.975017494,0.999098102,0.998946096,Malawi,MLW,Pathway
350,p56,GLYCOL-GLYOXDEG-PWY,superpathway of glycol metabolism and degradation,superpathway of glycol metabolism and degradation (GLYCOL-GLYOXDEG-PWY),GLYCOL-GLYOXDEG-PWY,-0.013115411,-0.000437566,-0.00150597,0.001410235,-0.011562304,0.000503114,-0.002721768,-0.014048513,0.009241586,-0.005322141,0.001340313,-0.010933096,-0.015194451,0.004608645,-0.003476388,0.000813852,0.001418607,-0.01679099,-0.008790045,-0.000195518,-0.009077919,-0.007007892,-8.19E-05,0.002309022,0.015324171,0.008754547,0.000737602,-0.003532498,0.001080268,0.007924074,-0.003717619,0.00076925,-0.004629156,-0.00207001,-0.004338808,5.39E-05,0.000668687,-0.001377634,0.004015477,-0.001190668,-0.000663974,-0.001329775,-0.003883797,0.002618485,-0.004112702,0.009579181,-0.000433703,-0.005798545,0.00257729,-0.000239641,-0.023506629,-0.013180622,-0.003273061,0.005349541,-0.009770728,0.002377285,-0.001322751,-0.009868769,0.007760908,0.022037846,-0.011303283,0.000823306,-0.003707223,0.005836993,0.04434587,0.004075124,-0.001009893,-0.000960325,0.003995813,-0.000402097,-0.008463553,0.007765949,0.005210395,-0.000984597,-0.004036093,-0.013166427,0.001242612,-0.016219662,-0.004667151,0.001709275,-0.007556586,-0.014548478,-0.007500906,0.008165818,0.000503567,-0.000498459,-0.00067663,0.004001802,0.001603988,0.001950757,-0.007520656,0.004102224,-0.009289855,-0.008982144,-0.00324933,0.00299978,-0.010907452,0.00217732,0.013888913,0.002090555,0.002399485,0.012523392,48,56,85.7,0.001952721,0.05253686,0.700572051,0.423700716,5.752,3.524-9.387,12.255,2.085-72.045,0.768164864,0.533274679,0.469359445,0.988590066,0.852347422,0.937714914,0.92186243,46,0,7.37E-06,0.000188498,0.96894012,IgA,0.999098102,56,48,1.81E-06,0.000185176,0.992224655,0.997824691,0.999098102,0.998946096,Malawi,MLW,Pathway
351,p57,GLYCOLYSIS-E-D,superpathway of glycolysis and the Entner-Doudoroff pathway,superpathway of glycolysis and the Entner-Doudoroff pathway (GLYCOLYSIS-E-D),GLYCOLYSIS-E-D,0.001935675,0.001403011,0.003163477,-0.009149674,-0.000550518,0.002601699,0.000534556,-0.003746427,-0.003091986,-0.003626402,-0.001825682,-0.00042182,-0.002738207,-0.001173546,0.003833006,0.008533452,-0.001076762,0,-0.002879881,-0.002949923,0.000942561,0,6.54E-05,0.00069205,0.002643676,0.002585891,-0.000258379,-0.001225807,0.000181073,0.002596791,-0.000837124,-0.002429819,-0.000257148,0.003859366,0.00908309,0.000722027,-0.000286119,7.52E-06,7.68E-05,-0.008802842,-0.001146279,-0.00118271,-0.003061101,-0.007549048,0.002887025,-2.05E-05,-0.003667675,0.000748658,0.000427018,0.001081891,0.000402622,-0.001851657,-0.002074847,-0.000689645,-0.000437919,-0.001697402,1.35E-05,-0.017205753,-4.38E-05,-0.003549327,5.44E-05,-0.000967445,-0.005701911,-0.001683369,-0.000139468,-0.001350174,-0.003945901,0.000274559,-6.13E-06,-0.006149589,0.000717572,-0.000110882,-0.005964305,0.000324446,-0.00258116,1.69E-05,-0.001493683,0.001074866,0.001094239,0.000603545,0.001593929,-2.58E-05,-0.002197964,0.000328998,-0.000944491,0.000937636,6.10E-05,0.001158203,-0.001091824,-0.000253265,0.00786054,0.004039843,-0.002192331,-0.000896007,-0.00164683,-0.009259483,-0.001754099,-0.001487152,0,-0.00640442,-0.000765356,0.004043843,51,56,91.1,0.020851532,0.091765826,0.501172792,0.583267989,6.062,3.733-9.844,11.284,0.765-166.465,0.859620067,0.509444462,0.537220844,0.988590066,0.853749995,0.937714914,0.92186243,261,0,-2.93E-05,0.000436007,0.946717959,IgA,0.999098102,56,51,-3.15E-05,0.000418927,0.940361211,0.985509518,0.999098102,0.998946096,Malawi,MLW,Pathway
352,p58,GLYCOLYSIS-TCA-GLYOX-BYPASS,"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass","superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",GLYCOLYSIS-TCA-GLYOX-BYPASS,-0.001862702,-0.000536468,-5.74E-07,-0.000562655,-0.002037392,0.000172237,0.000107642,0.003817138,-0.000329136,-0.002794575,0.001652231,0,-0.005274615,0.001618487,3.12E-05,-0.001666009,0.001806717,0.000272432,0.001412715,0.000108925,-1.57E-05,0.00429887,0.000590695,0.001484343,-0.000818286,3.45E-05,0.000323559,0.001389762,-0.000138578,0.001174037,-0.000508305,-0.001061727,0.001339969,0.000885576,-0.00025943,-9.47E-05,0.000104324,0.001007376,0.002302785,0.000767005,0.000454185,0.000542693,-0.000934153,-0.000177797,-0.00038766,-0.000120447,0.001572013,-0.000401219,0,-0.000790139,0.002301164,-0.001788896,0,6.60E-05,-0.000396943,0,-0.000262946,-0.000604467,-0.001374202,-8.31E-05,-0.003267563,0.000629337,-0.003546603,-0.000458966,-0.000153731,0.002156927,0,-0.00044384,0.000209499,-0.000307186,0.000263984,-0.001036633,0.001485101,0.000603216,-7.71E-05,6.62E-05,-0.000675918,7.02E-06,-0.000545957,-0.000621334,0.000927853,-0.004855469,0.004613042,-0.000743794,-0.000442889,0.000294079,-0.00011353,-0.001747866,-0.000990869,-0.002569979,0.003267961,0.002860859,0.000448255,0,-0.0020938,0.000664358,0.001636897,-0.00060815,-0.000388357,-0.002164196,-0.000695826,0.001083641,52,56,92.9,0.020171445,0.059701138,0.662056099,0.620213001,5.981,3.737-9.571,15.72,0.254-973.519,0.526359937,0.346230732,0.380470738,0.988590066,0.853749995,0.937714914,0.92186243,256,0,-5.18E-05,0.000446492,0.908109163,IgA,0.999098102,56,52,-1.30E-06,0.000438353,0.997649289,0.999178644,0.999098102,0.998946096,Malawi,MLW,Pathway
353,p59,GLYCOLYSIS,glycolysis I (from glucose 6-phosphate),glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS),GLYCOLYSIS,0.000488675,-0.000130341,-0.000277827,-0.003229067,-0.009626301,-0.000190749,-0.001220608,0.002321945,-0.005775309,-0.001260526,-0.001138071,0.002175571,0.004667327,-0.000783146,0.001235376,-0.001510097,-2.75E-05,0.00205711,-0.003541082,0.000697149,-0.008437272,-0.002372965,-0.001357001,-0.00207658,0.001997716,0.00145038,-0.002354163,-0.000855802,-8.69E-05,-0.000518497,0.001880204,0.000314756,-0.000585317,-0.002224565,-0.001175898,0.002776758,0.003167773,-0.005412523,-0.001377002,2.34E-05,-0.005842802,0.002833694,-0.003173588,-0.006192459,-0.00218723,4.42E-05,0.00435736,0.000457208,-0.000738542,-0.00182697,0.00562213,0.003291941,-0.005359567,0.005021343,0.007194494,0.001271156,-0.006898671,-0.000657686,0.002180712,-0.000428833,-0.00310977,0.00432875,0.003333906,0.002512684,0.004020415,-0.007722264,0.0106872,-0.008652827,0.000421657,-0.001951721,-0.005503541,-0.000132381,-0.002969367,0.000138134,-0.014573765,-0.00120437,0.000486694,0.00283213,0.007567309,0.00245141,-0.001665903,-0.00075434,-0.004851194,-0.00631249,-0.004095691,-0.001095271,-0.006775594,-0.00011809,-0.000993746,0.002993543,-0.000417778,-0.000759117,-0.001792842,-9.41E-05,-0.003189389,-0.000850738,-0.007722702,-0.004851639,-0.001645404,-0.003075795,-0.001164857,0.004693692,56,56,100,0.037278203,-0.017447063,0.89844434,NA,NA,NA,NA,NA,NA,NA,NA,0.989298262,NA,NA,NA,288,0,-3.29E-05,0.000245327,0.893884723,IgA,0.999098102,56,56,-4.34E-05,0.000243756,0.859337935,0.969774786,0.999098102,0.998946096,Malawi,MLW,Pathway
354,p6,ALLANTOINDEG-PWY,superpathway of allantoin degradation in yeast,superpathway of allantoin degradation in yeast (ALLANTOINDEG-PWY),ALLANTOINDEG-PWY,-0.000176727,-0.000645258,-0.003705303,0,-0.002175633,-0.000212659,0.000640477,-0.003269009,-0.001593273,0,0.000502407,-0.004096488,0.000518291,-0.010272497,0,-0.001066584,0.000384742,-0.0006483,0.000522919,0.005347752,-0.002351037,-0.000491559,-0.001664504,0.001284824,-0.000207659,0.002473838,0.00387421,-0.002816336,-0.004252848,-0.007062571,0.00342843,-0.001584368,-0.013996823,0,-0.00077655,0.004264595,0.000248161,-0.001676395,0.007165896,-0.001976639,0.002084944,-0.004691496,0.00403625,-0.003842575,-0.000591035,-3.79E-05,-0.003752413,0.000717401,-0.000100107,-0.003004062,-0.000799841,0.000290822,-7.15E-05,-0.000970919,-0.012054256,0.002931547,-0.00105419,-0.002694596,0.001383191,0.000181218,-0.003295905,-0.001335052,0.001141402,-0.006570088,0.004652335,0.000399055,0.000200127,0,-0.002095609,-0.000296526,0.001701892,-5.81E-05,-0.000894776,0.00208175,-0.004813367,0.000310544,0.006022904,0.001107179,-5.60E-05,-0.004151993,-0.00404649,0.002103157,-0.00011981,0.000608316,-0.000112588,0,0.003300421,0,-0.00429936,-0.001366705,-0.001204713,-0.004350959,8.69E-05,0.000579254,-0.006840835,0,0.006564674,0.00216704,-0.000128909,0.003184863,-0.001603213,0.004052494,17,56,30.4,0.000265309,-0.155846909,0.251393134,0.410090497,4.416,1.98-9.85,7.537,4.17-13.625,0.869257283,0.895605403,0.585909513,0.988590066,0.838992484,0.937714914,0.930215019,320,0,-0.000156414,0.000110523,0.162745889,IgA,0.999098102,56,17,-0.000140432,0.000113835,0.223104659,0.620579761,0.999098102,0.998946096,Malawi,MLW,Pathway
355,p60,GLYOXYLATE-BYPASS,glyoxylate cycle,glyoxylate cycle (GLYOXYLATE-BYPASS),GLYOXYLATE-BYPASS,-0.00039682,0.000217946,-0.003394279,0.000272065,-0.000954253,-0.000206478,1.96E-05,0.001334512,0,-0.000918474,0.000133139,-0.003238034,0.000159783,5.21E-05,-2.08E-05,-0.000644864,-0.00173562,-0.00039682,-0.000842609,0.000693436,-2.71E-05,-0.001232802,-0.000308033,-0.000198937,-0.003978978,-0.001525989,0.002178301,-0.002436016,-0.003555065,0,-0.000363923,-0.000412117,-0.00138815,0.001388121,0,-0.000906142,0.000424583,0.00080687,0.001961577,0,-0.000424744,-0.001494973,0.001346485,-0.004945167,-0.004563314,-0.001491653,0,-0.000150591,0.004353024,8.83E-05,0.003100924,-0.000148716,0.003838833,0.003103131,-0.003848765,0.000961301,0.000531902,-0.001072627,-0.001753704,0.000130031,-0.000978388,0.001762495,-0.000949188,0,0.000279948,-5.60E-07,-3.54E-05,2.77E-05,0.000503545,-0.000359027,0.004130465,0.004953886,-0.00090655,0.000726049,-0.00018469,-0.001943029,0.000522851,0,-0.000644293,-0.001105798,-0.000194612,-0.000373048,0.000907081,0.003755598,-0.001969214,0.000840668,0.00069358,0.000106239,-0.00070719,0.00264168,-0.001245524,-0.001605452,0.001201564,-0.001171608,0.000122756,-4.65E-05,0.001574355,0.000966632,-0.001651101,-0.002371202,-0.000815915,0.001752788,52,56,92.9,0.011294137,0.062895733,0.645150674,0.620213001,5.981,3.737-9.571,15.72,0.254-973.519,0.526359937,0.346230732,0.380470738,0.988590066,0.853749995,0.937714914,0.92186243,267,0,4.25E-05,0.000382625,0.912018829,IgA,0.999098102,56,52,0.000101641,0.000374676,0.787294777,0.949493029,0.999098102,0.998946096,Malawi,MLW,Pathway
356,p61,GOLPDLCAT-PWY,"superpathway of glycerol degradation to 1,3-propanediol","superpathway of glycerol degradation to 1,3-propanediol (GOLPDLCAT-PWY)",GOLPDLCAT-PWY,-0.009674333,0.005577691,0.029804237,-0.0043129,-0.01722604,-0.001131838,0.021963125,-0.003017395,-0.022321008,0.031198178,0.026846391,-0.00639005,-0.022512832,-0.006149102,0.000769508,-0.001507173,-0.012987472,0.008966407,-0.005392819,-0.00554198,0.008631204,0.006416146,0.001252126,-0.004122774,0.013144515,0.000928338,-0.010129841,-0.015076628,-2.84E-05,0.058420719,-0.007042552,-0.005031237,0.019446511,-0.014959564,-0.000716165,0.000307275,0.006461114,-0.012809117,-0.005742231,-0.015960243,-0.002716749,0.010276556,-0.000830705,-0.005683928,-0.00531968,0.010584939,0.045964769,-0.005803813,0.003857288,0.00122677,-0.002577481,0.009825782,0.001687297,-0.000336204,0.005444992,0.010591993,-0.002367145,-0.013299455,0.004764394,-0.006456611,0.000568781,-0.003928278,0.006601805,-0.007323586,-0.005086471,-0.005724266,0.010092226,0.007405706,-0.004476137,-0.004746708,0.006979948,-0.004776655,-0.007367602,0.008366439,0.007271395,-0.001523112,0.008538701,0.004907546,0.004429108,-0.000493702,0.003600032,0.004711245,-0.001660042,0.000829368,0.0195164,-0.009075199,0.01231518,0.000982821,-0.003030959,0.005043632,-0.001170732,0.036593955,-0.005047469,0.002885825,0.002823267,0.005443972,0.010417824,-0.000554521,0.02214947,0.002290051,0.004280091,0.016855718,40,56,71.4,0.001283636,-0.234046559,0.082538221,0.247123788,5.688,3.21-10.08,8.633,3.529-21.121,0.681752488,0.899894121,0.658867138,0.988590066,0.734100629,0.937714914,0.930215019,30,0,-8.95E-05,0.000193044,0.644753137,IgA,0.999098102,56,40,-0.000116548,0.000202367,0.56725126,0.84292075,0.999098102,0.998946096,Malawi,MLW,Pathway
357,p62,HCAMHPDEG-PWY,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate,3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate (HCAMHPDEG-PWY),HCAMHPDEG-PWY,0.004122651,-0.000849369,0.004189665,0.001290466,-0.002070455,0.001968474,0.003490224,-0.000428932,-0.00312631,0.001077541,-0.005109226,-0.000344653,0.000219683,0.001514429,0.000635053,-0.004095503,0.001163988,-0.003336262,0.002139466,0.002066895,-0.004301894,-0.007620134,-0.003054124,-0.000570467,0.002443597,-0.008713809,-0.000212498,-0.000164687,-0.00041046,0.0013318,-0.007065189,-0.000820896,0.00201543,-0.004418564,-0.001245487,-4.39E-05,0.000333822,0.015171636,0.000862368,-0.004794748,-0.003100417,0.000731108,0.004969859,-0.001429995,0.005825903,-0.000262924,0.001338213,-0.00288343,0.000363219,-0.004560845,-0.000722651,0.000488834,-0.008345583,0.000921757,0.005324229,-0.001481194,0.001617732,-0.006116577,0.003477703,-0.001670845,-0.001941916,0.001201663,-0.007089547,-0.004864071,-0.00225376,-0.001778357,0.001675443,-0.002287096,0.000379017,-0.005644853,0.005414347,0.003155567,0.001585572,3.20E-05,0.004291528,-0.003885518,0.000652155,-0.003106732,-0.006174258,0.009879883,0.006418107,0.011696651,-0.001767471,0.00104976,0.002787108,-0.001530387,0.008025821,0.00018111,0.001971517,-0.000956231,0.005268184,-0.002336471,-0.002173271,-0.001670962,-0.001234264,0.000965994,-0.004097014,0.005836686,0.000980273,0.014115641,0.001267384,0.004912902,48,56,85.7,0.005966949,-0.085331555,0.531772455,0.097144085,5.462,3.32-8.985,16.715,3.746-74.58,0.751562357,0.438012899,0.32677236,0.988590066,0.677963459,0.937714914,0.92186243,74,0,-0.000172567,0.000345876,0.619858236,IgA,0.999098102,56,48,-0.000125303,0.000325328,0.70175256,0.916956678,0.999098102,0.998946096,Malawi,MLW,Pathway
358,p63,HEME-BIOSYNTHESIS-II,heme b biosynthesis I (aerobic),heme b biosynthesis I (aerobic) (HEME-BIOSYNTHESIS-II),HEME-BIOSYNTHESIS-II,0.079980057,0.035553604,0.068536886,0.053421961,-0.000501822,0.072729654,0.033630632,0.047389509,0.024172069,0.023257184,0.080776078,0.030043204,0.035432798,0.017674508,0.038891945,0.000633712,0.030068161,0.022712509,0.125544704,0.117345585,0.042749699,0.076627584,0.025485066,0.034354033,0.053891757,0.055888464,0.060835943,0.007144139,0.01295862,0.064082517,0.07345374,0.017257344,-0.001534455,0.026996613,0.062591775,0.039257607,0.156970249,0.094536286,0.013534019,0.039469262,0.108481974,0.010496942,0.054341832,0.029727933,0.129260604,0.083950269,0.072364122,-0.000728374,0.02780406,0.049475169,0.063182254,0.0463622,0.097720009,0.035272651,0.033676614,0.066641761,0.023825721,0.03630862,0.026881438,0.066454312,0.052798992,0.020575415,0.03403602,0.020094094,0.067170627,0.02305117,-0.002804469,0.123676238,0.096609879,0.011192456,0.060197135,0.022364383,0.033422139,0.040524299,0.062426751,0.054506082,0.069103233,0.078572469,0.008801109,0.021333168,0.03564661,0.010162055,0.103420509,0.021309794,0.042707532,0.145326843,0.117055878,0.022161988,0.020289849,0.016695475,0.133569761,0.013597951,0.064078635,0.10202928,-0.001409744,0.113689082,0.010895546,0.143799412,0.082286855,0.014356086,0.045618363,0.034561898,56,56,100,0.013411107,0.158534728,0.243208139,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,1,1,0.000199425,0.000303463,0.51386677,IgA,0.999098102,56,56,0.000189756,0.000310814,0.544288041,0.824203761,0.999098102,0.998946096,Malawi,MLW,Pathway
359,p64,HEMESYN2-PWY,heme b biosynthesis II (oxygen-independent),heme b biosynthesis II (oxygen-independent) (HEMESYN2-PWY),HEMESYN2-PWY,0.03224181,0.005380386,0.003997434,0.003672811,0.001361282,0.007165431,0.005575282,0.015805343,0.035328082,-0.001671406,0.012308823,-0.003044082,0.002599657,0.006053071,0.05434344,-0.00113544,-0.001384464,0.000485473,0.0082659,-0.001424807,0.000609813,0.013068866,-0.001614008,-8.27E-05,0.033427701,0.008643334,0.001686412,-0.001602221,-0.006101888,0.00323621,0.007693074,3.92E-05,0.038710252,0.017214103,0.003015086,0.001356057,0.021247363,0.018790849,0.00331696,0.00271223,0.054770709,0.006133868,0.00545468,0.007161371,0.013186654,0.024884254,0.000729221,0.001474306,-0.000207739,0.011990468,0.003487809,0.000722993,0.013130088,0.001592353,-0.002718894,-0.000717234,0.001923372,-0.003413817,0.04504355,0.007537443,0.037173678,-0.001241681,0.021543636,0.002396988,0.018988715,-0.008376103,0.007396331,0.040265879,0.012493209,0.000219006,0.025365588,-0.002330622,0.003323933,0.071390268,-0.011344887,0.007431798,0.012441445,0.002109114,-0.009929945,0.005617176,0.011998771,0.010889912,-0.000831859,0.005145088,0.007073701,0.017300316,0.019649169,0.003069436,0.005780272,0.012894045,0.005743276,-0.011054896,-0.004435215,0.031023788,0.002541663,0.006374169,0.006880975,0.013279078,0.014526792,-0.000959855,0.008001249,0.014418986,55,56,98.2,0.014330927,0.165712752,0.222248323,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,11,1,0.000252295,0.000330813,0.44898894,IgA,0.999098102,56,55,0.00026537,0.000340661,0.439659232,0.757233827,0.999098102,0.998946096,Malawi,MLW,Pathway
360,p65,HEXITOLDEGSUPER-PWY,superpathway of hexitol degradation (bacteria),superpathway of hexitol degradation (bacteria) (HEXITOLDEGSUPER-PWY),HEXITOLDEGSUPER-PWY,-0.001640714,0.001458465,0.000958552,-0.006265666,0.000321442,0.002489785,-0.001193843,-0.007122712,0.002887125,0.000913131,0.002099638,-0.000500504,0.005256552,-0.000329535,-0.001748997,-0.001146611,-0.000245071,-0.004031499,0.000564596,-0.001923605,0.000166421,-0.00041592,0.000590822,0.000430272,-0.001604638,0.000674272,1.39E-05,-0.008968003,0.003621648,-0.002037411,0.00105396,-0.00366954,-7.00E-05,-7.68E-05,-5.81E-05,0.001488164,-0.000245947,0.002703476,-0.002220914,0.000136396,-0.003286188,-0.000105377,-0.002423514,0.001758013,0.00033305,-0.000350331,0.003915763,-0.003640837,-0.001058984,0.000102019,-5.29E-05,-0.000740731,-0.003810966,-0.000270152,-0.000555443,0.002265832,0.002124062,-0.000323656,-1.48E-05,-0.000127908,-0.005928323,0.000771173,7.58E-05,5.14E-05,0.002865404,-8.57E-05,-0.002631418,7.98E-05,-0.001810036,-0.001809107,-0.000613469,0.001094686,0.000645583,0,-7.13E-06,-0.001065157,-9.89E-05,-0.010388726,-0.006653732,-0.004756247,0.004307512,0.000963957,-0.000899583,0.000725206,-0.001326589,-1.07E-05,0.000671763,-0.003737374,4.11E-05,-0.004871781,-0.000132683,-4.53E-05,0.000279449,0,-0.001634248,-0.005670909,0.00148438,0.003251677,-0.00090585,-0.000302723,-0.000904622,0.001790111,54,56,96.4,0.023846965,0.057390827,0.674387789,NA,NA,NA,NA,NA,NA,NA,NA,0.988590066,NA,NA,NA,272,0,-0.000181765,0.000415136,0.66324626,IgA,0.999098102,56,54,-0.000168489,0.000409331,0.682376611,0.907366458,0.999098102,0.998946096,Malawi,MLW,Pathway
