"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X84d3aa3cef3eefd518d6d396b065a951","Erysipelatoclostridium (RSV4750)",8,NA,2,NA,22,0.790846724393873,0.790846724393873,FALSE
"X1aae317490cb7ebe79de722e19a05f09","Bacteroides (RSV4752)",5,NA,0,NA,3,NA,NA,FALSE
"X6524b6d450b77df7248b713c909a8711","Ruminococcaceae_UCG-014 (RSV4753)",0,NA,0,NA,1,NA,NA,FALSE
"X3d2c97d3a7a30c9c1aa1a4dc5df076b6","Lautropia (RSV4757)",3,NA,0,NA,0,NA,NA,FALSE
"X42840ff39763be9ec826068cfd6f3305","Veillonella (RSV4760)",1,NA,0,NA,0,NA,NA,FALSE
"X72e3d0e212cf47bf5e0b7f0444aa317f","Bacteroides (RSV4761)",2,NA,0,NA,0,NA,NA,FALSE
"Xbfe5ffc70396dc23b4d1b41aa4bb8937","unassigned Bacteroidetes (RSV4767)",0,NA,1,NA,0,NA,NA,FALSE
"X8f2d2199d5a4fecf538bd03658e1e254","Lachnospiraceae_AC2044_group (RSV4769)",0,NA,12,0.670586836337872,0,NA,0.670586836337872,FALSE
"X90e24690a02186e981a555839eeb4709","Ruminococcaceae_NK4A214_group (RSV4770)",15,0.924521346010074,57,0.998641563195319,1,NA,0.924521346010074,FALSE
"Xb37c5875ced77def0908e8d41a4922fa","Enterobacter (RSV4779)",1,NA,0,NA,0,NA,NA,FALSE
"Xf66b2327b7a9be1ca3c2d7dd5ae78782","Prevotellaceae_NK3B31_group (RSV4781)",15,0.999998886254151,8,NA,0,NA,0.999998886254151,FALSE
"X479917fff1b1d50c5edaa59022f261cb","unassigned Firmicutes (RSV4786)",0,NA,4,NA,0,NA,NA,FALSE
"Xd38a3711fa3d55d80a82bf2cbb2c7f46","Prevotella_2 (RSV4790)",0,NA,5,NA,0,NA,NA,FALSE
"X4e600506ee645a0ce35299d37cf9cbe5","Ruminococcaceae_UCG-014 (RSV4796)",3,NA,0,NA,2,NA,NA,FALSE
"X112d26ba5e2f02e58fcf6d048b090fa3","Alloprevotella (RSV4799)",0,NA,1,NA,0,NA,NA,FALSE
"X17c1ba298b5153f3b421e5215c8bd5bc","Prevotella_9 (RSV4801)",1,NA,0,NA,1,NA,NA,FALSE
"X6a9d6559ba123b93f75f363fab20236d","unassigned Proteobacteria (RSV4804)",18,0.987508587849989,24,0.936310117358727,4,NA,0.936310117358727,FALSE
"X307b5e0daacd3881e17c17ee80692684","Christensenellaceae_R-7_group (RSV4808)",0,NA,0,NA,3,NA,NA,FALSE
"X68b98251c1a2f4be712f159137ca2c4d","Bacteroides (RSV4811)",3,NA,0,NA,0,NA,NA,FALSE
"Xbdef336b51db02cb8ea64c6046db2fd9","Prevotella_9 (RSV4814)",0,NA,2,NA,0,NA,NA,FALSE
"X7fbe367d52c17194d0d508abf307105a","unassigned Firmicutes (RSV4816)",8,NA,0,NA,0,NA,NA,FALSE
"X7cca0dde42a28f83ca03cd447487eb0d","Barnesiella (RSV4820)",0,NA,0,NA,1,NA,NA,FALSE
"X4a62e3aa625410eaf4bd8b38d2956ca0","Staphylococcus (RSV4821)",1,NA,0,NA,0,NA,NA,FALSE
"X587429001e062fcca479c0d033460438","Ruminococcaceae_UCG-014 (RSV4822)",2,NA,2,NA,1,NA,NA,FALSE
"Xfb2e43a3fe8a2da6f9832efdaa5b412e","Christensenellaceae_R-7_group (RSV4825)",2,NA,0,NA,22,0.449863981937212,0.449863981937212,FALSE
"Xaf04bb35bfa189b7ef547b763302a106","Bacteroides (RSV4826)",1,NA,1,NA,1,NA,NA,FALSE
"X97a3eadc58eab520f3485d2e7a7f47d8","Phascolarctobacterium (RSV4827)",6,NA,5,NA,0,NA,NA,FALSE
"X5d1e084ceea018f1a3aa9e9352140398","Haemophilus (RSV4830)",1,NA,0,NA,0,NA,NA,FALSE
"Xb813547b4b9ea900c009981f1abcf701","Shuttleworthia (RSV4831)",36,0.99999999667121,24,0.988221691042534,6,NA,0.988221691042534,FALSE
"Xe7597ef9ddd1b960368273b3653e244b","unassigned Bacteroidetes (RSV4834)",0,NA,9,NA,0,NA,NA,FALSE
"Xcf691e319fbe0ea0f8cc3d746b7f4ab3","Megasphaera (RSV4843)",1,NA,0,NA,0,NA,NA,FALSE
"X87dbb4d4e8a6997d10a0d460791a8ecd","Cronobacter (RSV4847)",1,NA,0,NA,0,NA,NA,FALSE
"X6d094095065977c5ae83cd8c30a9cd33","unassigned Tenericutes (RSV4850)",1,NA,7,NA,0,NA,NA,FALSE
"Xeedf3e06a00ee1ea65ab75b9dbb1a152","Prevotella_9 (RSV4857)",0,NA,2,NA,0,NA,NA,FALSE
"Xf9c36b7745e060fc3eb0e3062e9414db","Bacteroides (RSV4864)",2,NA,0,NA,2,NA,NA,FALSE
"X41052213f4bb59acb0e9c16c38f73391","Butyricimonas (RSV4865)",0,NA,0,NA,3,NA,NA,FALSE
"X35552cc7062fd1a1519b83bb1f52a170","Prevotella_9 (RSV4869)",1,NA,0,NA,0,NA,NA,FALSE
"X74dc6fb45e3f724b663b15e3d0e5709c","Ruminococcaceae_UCG-014 (RSV4871)",0,NA,9,NA,0,NA,NA,FALSE
"Xc8397df86ab8cfaaf8c7e656593eb674","Raoultibacter (RSV4874)",74,0.838338537851132,0,NA,3,NA,0.838338537851132,FALSE
"Xdff3c8d9e93b2da17f6b88bec8ff597c","Prevotella_2 (RSV4877)",1,NA,2,NA,0,NA,NA,FALSE
"X36d8dd65c4c1c80971dfdca79fe12c37","Alistipes (RSV4880)",3,NA,0,NA,4,NA,NA,FALSE
"X6b3c0f588245cfe5b6105ffb1d6c49fe","Prevotella_2 (RSV4886)",3,NA,6,NA,0,NA,NA,FALSE
"X7e741518b531de7275c37c34f3f1cf5e","Enterococcus (RSV4891)",2,NA,0,NA,0,NA,NA,FALSE
"X2cba9049ce20e4d2b91b78723d4253ad","Prevotella_9 (RSV4895)",0,NA,0,NA,1,NA,NA,FALSE
"Xf148c9872201cbd90a403cf63b13e46c","Peptostreptococcus (RSV4896)",54,0.999081941553686,3,NA,0,NA,0.999081941553686,FALSE
"X2c25f433c1f9367f8f3395512febc6c8","Lactobacillus (RSV4899)",1,NA,0,NA,0,NA,NA,FALSE
"Xd753ee0894daa20a12a0906023888b39","Porphyromonas (RSV4902)",1,NA,0,NA,0,NA,NA,FALSE
"Xab7adef7d842276f984ed2bd8538c2eb","Lactobacillus (RSV4908)",1,NA,0,NA,0,NA,NA,FALSE
"Xd5e2377d0331eb9429a1b172379a9801","Dialister (RSV4909)",0,NA,1,NA,0,NA,NA,FALSE
"X1ee02fe1e31d3aba49501a7bf45540e8","Prevotella_9 (RSV4919)",0,NA,1,NA,0,NA,NA,FALSE
"X73c094aa77df02af32a3467c04340fe9","Lactobacillus (RSV4921)",1,NA,0,NA,0,NA,NA,FALSE
"Xa366ee2f62443f007933b6bbbc93275c","Prevotella_9 (RSV4924)",0,NA,0,NA,1,NA,NA,FALSE
"X12c4d094a13537b13f5240510960ebeb","Lactobacillus (RSV4928)",11,0.94796346105878,0,NA,0,NA,0.94796346105878,FALSE
"X34e70cce2b15c5c7e1e7ea17b719fc9f","Bacteroides (RSV4930)",46,0.999656609493925,13,0.972762000947892,2,NA,0.972762000947892,FALSE
"X977120b4ac467507ae088d75896555e9","Ruminococcus_1 (RSV4936)",3,NA,10,0.833032434642243,0,NA,0.833032434642243,FALSE
"Xb339a15bea4010fd4ff4ab35dd0ffdaa","Sutterella (RSV4939)",6,NA,1,NA,0,NA,NA,FALSE
"X685ea7b241c4a4d9cb215051998af076","Bacteroides (RSV4941)",0,NA,0,NA,2,NA,NA,FALSE
"X59332d9fd3e73badac05445fc5e0e49d","Enterobacter (RSV4949)",1,NA,2,NA,0,NA,NA,FALSE
"Xe97915449a62ac8292c8183574951e20","Lactobacillus (RSV4950)",1,NA,0,NA,0,NA,NA,FALSE
"X15212e1ed687c7287a4dc93431e43a23","Parabacteroides (RSV4956)",0,NA,1,NA,1,NA,NA,FALSE
"Xceaf0578b36e5ea6ef8d8c41e4cae80f","Prevotellaceae_NK3B31_group (RSV4968)",0,NA,13,0.734775049758642,0,NA,0.734775049758642,FALSE
"X32f5078c7694b45bb3900f6f24b17889","Escherichia/Shigella (RSV4972)",1,NA,0,NA,0,NA,NA,FALSE
"X7e8e8cbd4e022cfb528d6537ca2a3d3b","Prevotella_9 (RSV4973)",1,NA,0,NA,0,NA,NA,FALSE
"X7900671497b15245bc89cd77766eca47","Prevotella_9 (RSV4980)",0,NA,3,NA,0,NA,NA,FALSE
"Xde9449ba54c5ee7ee268709276d4ec95","Barnesiella (RSV4981)",2,NA,0,NA,1,NA,NA,FALSE
"Xf5d35ae2e9db658734794d60629770d5","Lachnospiraceae_NK4A136_group (RSV4982)",0,NA,8,NA,0,NA,NA,FALSE
"X3b1eb467c82f23521cf9a5c18ea7faca","Prevotella_9 (RSV4984)",1,NA,0,NA,0,NA,NA,FALSE
"X8756d0ee63cf593edac1e94a0029c2c8","unassigned Tenericutes (RSV4988)",0,NA,0,NA,1,NA,NA,FALSE
"X266b19d1360cf43916d2c47f82ae1060","Coprococcus_3 (RSV4999)",13,0.999425418622965,5,NA,1,NA,0.999425418622965,FALSE
"Xa3aef0929a9639aa166effd9308a9d6a","unassigned Firmicutes (RSV5004)",6,NA,15,0.849064057999348,2,NA,0.849064057999348,FALSE
"X96051decc34c9bfe247a17fcd0670b25","Ruminococcaceae_UCG-013 (RSV5006)",7,NA,1,NA,11,0.793537432426134,0.793537432426134,FALSE
"X128971dea35a8d46e0604b4364554e99","Weissella (RSV5016)",2,NA,0,NA,0,NA,NA,FALSE
"Xb6ec5c2276458c1706f35c413cbed77b","Christensenellaceae_R-7_group (RSV5017)",0,NA,0,NA,2,NA,NA,FALSE
"X605c17c16f33905999869770413b1a8f","Bacteroides (RSV5020)",75,0.999669182071811,10,0.915281008980858,0,NA,0.915281008980858,FALSE
"X10fae19aa3418fc0992d9de8bf94e333","Butyricimonas (RSV5021)",19,0.820542367605222,11,0.850531809078817,3,NA,0.820542367605222,FALSE
"X7a8f41c3a9a6f508cdc984f223a93e28","Family_XIII_AD3011_group (RSV5022)",5,NA,0,NA,16,0.155616467030881,0.155616467030881,FALSE
"X1f4c2421678f1e0e027e957e185fee26","UC5-1-2E3 (RSV5029)",0,NA,0,NA,26,0.449311737525495,0.449311737525495,FALSE
"X3f08435a71702ec1f04c21ea35fa2eca","unassigned Proteobacteria (RSV5031)",0,NA,11,0.613633730368855,0,NA,0.613633730368855,FALSE
"X1d090a8b11b17986a606c62d19bef672","Actinomyces (RSV5036)",4,NA,0,NA,0,NA,NA,FALSE
"X437eb17a4e2f4b0a3166263b94055b9d","Ruminococcaceae_UCG-014 (RSV5040)",1,NA,14,0.640138534145596,2,NA,0.640138534145596,FALSE
"Xa01e6c390ed89365ef8ecb47625e6976","Ruminococcaceae_UCG-005 (RSV5042)",0,NA,25,0.973949371825572,0,NA,0.973949371825572,FALSE
"Xffa0661d80dc57711cfb7c883b2ff12c","Faecalibacterium (RSV5047)",15,0.987834655341307,0,NA,0,NA,0.987834655341307,FALSE
"X640b6bcbc25afe9c728d5fb058d1c2ba","Lactobacillus (RSV5050)",3,NA,0,NA,0,NA,NA,FALSE
"X0f11ad9d5be83842b10a88041d80737b","Prevotella (RSV5051)",8,NA,2,NA,6,NA,NA,FALSE
"X3fea5c4de62118f3137208deb2506162","unassigned Proteobacteria (RSV5052)",0,NA,8,NA,0,NA,NA,FALSE
"Xbc8539d62fbed70597490618cd28af0b","Dialister (RSV5053)",0,NA,1,NA,0,NA,NA,FALSE
"Xa7777b111458de1a78cba008efb0d241","Prevotella_2 (RSV5054)",1,NA,6,NA,0,NA,NA,FALSE
"X63719d66121cd4112b5d8b5d1bacd4b0","Dialister (RSV5055)",1,NA,2,NA,2,NA,NA,FALSE
"X7f48560d6073161b4b2c5d46e86d2900","Agathobacter (RSV5060)",1,NA,2,NA,0,NA,NA,FALSE
"X585268b019ebb4b3b2191c8069444487","Prevotella_9 (RSV5065)",0,NA,3,NA,0,NA,NA,FALSE
"X44caa81f327cacffb5eddd809b028d97","Prevotellaceae_UCG-001 (RSV5066)",0,NA,4,NA,0,NA,NA,FALSE
"X9a1775b782f39a97565f9d94c8cd51fc","Lachnospira (RSV5068)",0,NA,30,0.909409799938459,2,NA,0.909409799938459,FALSE
"X6f4121e24f94f79a1dd5d3dd0eba0e9d","Coprobacter (RSV5070)",0,NA,0,NA,1,NA,NA,FALSE
"Xfbccb0b226b24a274e263d61d5d5f19e","Peptoniphilus (RSV5072)",3,NA,3,NA,5,NA,NA,FALSE
"X9a318047e17848fa4d24973291d14cb1","Faecalibacterium (RSV5078)",4,NA,0,NA,5,NA,NA,FALSE
"Xb67f95511aac27195cf080fa993cc17b","Agathobacter (RSV5079)",0,NA,1,NA,0,NA,NA,FALSE
"X6ca380a89c7d251e0ea29c2041772523","Alloprevotella (RSV5081)",4,NA,3,NA,0,NA,NA,FALSE
"X71c0847c049a9960c910dbbaaa621a85","unassigned Tenericutes (RSV5083)",17,0.999860987777451,4,NA,0,NA,0.999860987777451,FALSE
"X00520ab7bfd52857697881a8a294a685","Flavonifractor (RSV5091)",1,NA,0,NA,35,0.769017234640264,0.769017234640264,FALSE
"X716b36c8104f3b1dbe79666389b90163","Lactobacillus (RSV5092)",1,NA,0,NA,0,NA,NA,FALSE
"X76956813f81951d23e62a56d9784b791","Christensenellaceae_R-7_group (RSV5095)",52,0.844896050637667,11,0.998573097017162,6,NA,0.844896050637667,FALSE
"X404781ee9f70a800520121ec6f512776","unassigned Tenericutes (RSV5097)",16,0.706663554056576,9,NA,0,NA,0.706663554056576,FALSE
"X0f375c5250a861811e75335900ecd7cf","Haemophilus (RSV5101)",0,NA,1,NA,0,NA,NA,FALSE
"X95ef161598e09a1083e955e1f6b5699c","unassigned Tenericutes (RSV5102)",6,NA,2,NA,4,NA,NA,FALSE
"X4727dfb12cea9b9b12e73eb9bbd64ff9","unassigned Firmicutes (RSV5104)",2,NA,0,NA,0,NA,NA,FALSE
"Xfec6f192e64feb5c8c18976bcdb6e44e","Anaerostipes (RSV5105)",0,NA,0,NA,1,NA,NA,FALSE
"X73095392f7c7ecdff313b8558644334c","Anaerostipes (RSV5108)",1,NA,0,NA,2,NA,NA,FALSE
"X518cda5c7078f2b9a1b3ca52b09e4589","Dialister (RSV5110)",0,NA,0,NA,1,NA,NA,FALSE
"Xd964f7ed79965fad0e0e92378840f658","unassigned Bacteroidetes (RSV5121)",0,NA,6,NA,0,NA,NA,FALSE
"X82b97d3e4042196df9c0257bf665fa64","Tyzzerella (RSV5136)",1,NA,0,NA,1,NA,NA,FALSE
"X1a85bffb9b8670d734751665c4ae7747","Prevotella_9 (RSV5138)",2,NA,0,NA,0,NA,NA,FALSE
"X2172bfe21308ce9902a608b996f49ecb","Alistipes (RSV5139)",0,NA,29,0.702483791726992,0,NA,0.702483791726992,FALSE
"Xdd9711b1499af66948ee3697968d698c","Porphyromonas (RSV5148)",4,NA,3,NA,4,NA,NA,FALSE
"X27fb3370abe0b9a2c80b34f464bcb59e","Lactobacillus (RSV5149)",2,NA,0,NA,0,NA,NA,FALSE
"X789a4ace29efb4d75e801bed6f651460","unassigned Tenericutes (RSV5150)",5,NA,5,NA,4,NA,NA,FALSE
"Xbdd3c6105c8a5189c65fd34427883633","Lachnospiraceae_NK4A136_group (RSV5152)",65,0.998592083925425,49,0.998967205757322,5,NA,0.998592083925425,FALSE
"X94f870795b8d07948e570b4de19659c5","Ruminococcaceae_UCG-005 (RSV5153)",3,NA,3,NA,1,NA,NA,FALSE
"Xa98d4544a6d2133db06ed097ce10edcf","Faecalibacterium (RSV5163)",6,NA,8,NA,4,NA,NA,FALSE
"Xe47df5583030a408c860b8426e186c7d","Prevotella_7 (RSV5165)",0,NA,1,NA,0,NA,NA,FALSE
"X2a5505286f5a84f41a0680a19cc0bb15","Rikenellaceae_RC9_gut_group (RSV5167)",0,NA,6,NA,0,NA,NA,FALSE
"Xffc8e6e99d97648d28e1241989d79640","Alloprevotella (RSV5168)",2,NA,0,NA,0,NA,NA,FALSE
"Xcf44069a06c9ca6edbe503ddf16d7e94","unassigned Tenericutes (RSV5171)",27,0.951800854878587,12,0.937166885290103,1,NA,0.937166885290103,FALSE
"X7ce3688fd39d8d5854291dd1341d8d56","Mitsuokella (RSV5179)",9,NA,0,NA,0,NA,NA,FALSE
"X7b8f852112811dcd85ee91e9e0b369a6","Bacteroides (RSV5180)",4,NA,0,NA,0,NA,NA,FALSE
"X92400588ebd3b5f9631513013dea33c8","unassigned Bacteroidetes (RSV5181)",0,NA,4,NA,0,NA,NA,FALSE
"X0f91b6218d5a6b30ccaf28d8d43bb529","unassigned Firmicutes (RSV5184)",10,0.664629293014193,1,NA,0,NA,0.664629293014193,FALSE
"Xc0e08c03a289edffcc3468e048398bb6","unassigned Firmicutes (RSV5191)",0,NA,0,NA,1,NA,NA,FALSE
"X7fa8a3f39e1be6e3ccffc29eec1944bb","Ruminococcaceae_UCG-014 (RSV5195)",15,0.662301869521861,13,0.933252386850686,0,NA,0.662301869521861,FALSE
"Xd0377d9209ed8843c1b85df7bc622a2c","Lachnoclostridium (RSV5196)",6,NA,0,NA,9,NA,NA,FALSE
"X27fbe7f0d9347e2798df75f3bc72220a","Lactobacillus (RSV5197)",3,NA,0,NA,0,NA,NA,FALSE
"X9ef5a20469c4949dfe0b30b5629c7fd2","Haemophilus (RSV5206)",2,NA,2,NA,0,NA,NA,FALSE
"Xb01e25d5011513a26816d221609cf80a","Mitsuokella (RSV5209)",10,0.861400625572745,0,NA,0,NA,0.861400625572745,FALSE
"Xd76ec055ae505a298b8e85343fe91b8a","Prevotella_9 (RSV5212)",0,NA,2,NA,0,NA,NA,FALSE
"X9ee06c215230cf8ff30e79f42875f878","Murdochiella (RSV5219)",13,0.979660852571688,2,NA,0,NA,0.979660852571688,FALSE
"X2886fac85961b70000e943f6651dbcd4","Bacillus (RSV5220)",1,NA,0,NA,0,NA,NA,FALSE
"Xe925f315ef34fbff514f745d6783e3c1","Ruminococcaceae_UCG-013 (RSV5222)",28,0.999944547185563,18,0.614544267911568,2,NA,0.614544267911568,FALSE
"X3b73c974fef6f09cbd02a71682df7760","Acidaminococcus (RSV5227)",0,NA,0,NA,1,NA,NA,FALSE
"Xd38d81ff0ca1e04f92d2e860ac36f48b","unassigned Firmicutes (RSV5233)",62,0.999994298550239,61,0.999990527410161,9,NA,0.999990527410161,FALSE
"Xe4329192f0432026a7880d0c1f5f9531","Adlercreutzia (RSV5234)",14,0.897920535598974,2,NA,16,0.906726946050771,0.897920535598974,FALSE
"Xa551af7a4a4860197c57321c71ff097a","unassigned Tenericutes (RSV5242)",8,NA,3,NA,0,NA,NA,FALSE
"Xe0e562a1f160ebed0b359e973000ecf4","Bacteroides (RSV5243)",22,0.986322656413738,0,NA,11,0.606816389378491,0.606816389378491,FALSE
"Xc2eebb5596625779cf431600f3c8f170","Ruminiclostridium_6 (RSV5244)",18,0.986246417414128,12,0.745049328308527,0,NA,0.745049328308527,FALSE
"X4f7f46a7b93accd64e6d6d5c5082df99","Escherichia/Shigella (RSV5250)",1,NA,0,NA,0,NA,NA,FALSE
"X9565821caa390a8c168f866045e790d4","Lachnoclostridium (RSV5252)",2,NA,0,NA,0,NA,NA,FALSE
"X647cc7136e93781d0255fdece511f203","Psychrobacter (RSV5253)",2,NA,0,NA,0,NA,NA,FALSE
"Xe49275ceaa764a3530cdcccd37500646","Bacteroides (RSV5255)",2,NA,0,NA,0,NA,NA,FALSE
"X862ef179475585e890b43528890daca8","unassigned Bacteroidetes (RSV5257)",0,NA,4,NA,0,NA,NA,FALSE
"X9c9d405a7df0ffa2218e02824bc10cf2","Klebsiella (RSV5258)",1,NA,0,NA,0,NA,NA,FALSE
"X0e7fb59d0562602f6fbd4b49cdb6b374","Ruminococcaceae_NK4A214_group (RSV5262)",0,NA,8,NA,3,NA,NA,FALSE
"Xf3efd15abd5be6f0c18d50776d4ab4a3","Rikenellaceae_RC9_gut_group (RSV5265)",9,NA,0,NA,0,NA,NA,FALSE
"X17aca23db3a9a200c592556173c87053","Ruminococcaceae_UCG-014 (RSV5277)",9,NA,5,NA,0,NA,NA,FALSE
"X9f6f5a96d764463c69900ecaa84c2d33","Tyzzerella_3 (RSV5279)",0,NA,2,NA,0,NA,NA,FALSE
"X57bab9df7394498748730d8b1613bf45","unassigned Firmicutes (RSV5281)",62,0.964367093624703,2,NA,25,0.861276981762315,0.861276981762315,FALSE
"X4d73e64623860d4ac7fc52b694a4bd2b","Christensenellaceae_R-7_group (RSV5284)",63,0.652563132191689,3,NA,4,NA,0.652563132191689,FALSE
"X77f538f9940d02553671c8a96f9bacb2","unassigned Firmicutes (RSV5285)",27,0.999999999849786,0,NA,0,NA,0.999999999849786,FALSE
"X36b01f762b37ea7169701fe73614f506","Corynebacterium (RSV5287)",49,0.997308997246737,0,NA,0,NA,0.997308997246737,FALSE
"X9446291997adcd6d71b34c68af3585b0","Haemophilus (RSV5291)",2,NA,0,NA,0,NA,NA,FALSE
"Xb1bb364e0fc58d1cef1f5418f06b15da","Prevotella_9 (RSV5293)",2,NA,0,NA,0,NA,NA,FALSE
"X24a66933071df981d0ab59c3933c7dd9","Lachnospiraceae_UCG-001 (RSV5295)",64,0.99961597792344,15,0.620328742540408,5,NA,0.620328742540408,FALSE
"X79c614dc8e4fd47f2a945d2cddd15b72","Oscillospira (RSV5299)",0,NA,1,NA,0,NA,NA,FALSE
"Xe654e52c906641a46afddd91d50e6b12","Streptococcus (RSV5306)",10,0.896690435502648,2,NA,1,NA,0.896690435502648,FALSE
"X5225764c4ea4caf3af9db6b8e7e71018","Actinomyces (RSV5314)",7,NA,0,NA,0,NA,NA,FALSE
"Xac75e4e62922057529bc8efc5ab5b485","Ruminococcus_2 (RSV5316)",0,NA,3,NA,0,NA,NA,FALSE
"X0bb062e3b60a68679840eb5ee1d236e6","Lactobacillus (RSV5317)",8,NA,0,NA,0,NA,NA,FALSE
"Xd5518d48e47332fd75e9178788c120ef","Blautia (RSV5318)",19,0.999681453379293,1,NA,0,NA,0.999681453379293,FALSE
"X59852d3697bbae6b6acd3324e6a85753","Prevotella_9 (RSV5328)",3,NA,2,NA,0,NA,NA,FALSE
"Xf5cd50272bf5c433c2fc12eb8e61c537","Christensenellaceae_R-7_group (RSV5329)",5,NA,41,0.983921908997484,10,0.646038440880805,0.646038440880805,FALSE
"X0e5c93686269714f16c7dfc1904cb091","Prevotella_9 (RSV5330)",0,NA,1,NA,0,NA,NA,FALSE
"X6f89c47551b34bc633c0c209bdbc08c6","Ruminococcus_1 (RSV5331)",1,NA,19,0.764881990521602,0,NA,0.764881990521602,FALSE
"Xe0dd3a4c06fb2506cd65d38d64229f94","Haemophilus (RSV5340)",3,NA,0,NA,0,NA,NA,FALSE
"Xe78652a2027cf276c50e6f18ba43a181","Negativibacillus (RSV5341)",3,NA,0,NA,8,NA,NA,FALSE
"X2a4e56c0e0eccde5a807cef1d4506dd7","Citrobacter (RSV5342)",4,NA,2,NA,0,NA,NA,FALSE
"X38767ce3816faa65370453e892af6110","Ruminiclostridium_6 (RSV5345)",0,NA,3,NA,0,NA,NA,FALSE
"X1f226f0c2afe9ae1904ebc5e75bc1cfe","unassigned Firmicutes (RSV5351)",0,NA,27,0.791823915323186,0,NA,0.791823915323186,FALSE
"X2a8739a0f5b7d36d8a8751e7a3a4f7b2","Ruminococcaceae_UCG-009 (RSV5354)",11,0.881100987807591,1,NA,28,0.488415965600961,0.488415965600961,FALSE
"Xc6f97d901a0625caf8f1a6ad3aab28d6","unassigned Tenericutes (RSV5360)",17,0.968987993062827,25,0.981557145744717,0,NA,0.968987993062827,FALSE
"X0bd2ddcd0856c2f0e0667435e426248b","Dialister (RSV5362)",4,NA,0,NA,0,NA,NA,FALSE
"Xec13a9881f195c2f1d3d052fe5e19d61","Prevotella_9 (RSV5366)",1,NA,3,NA,0,NA,NA,FALSE
"X6e7b608086ecd00358019e179467e31d","Prevotella_2 (RSV5367)",3,NA,4,NA,0,NA,NA,FALSE
"X351350e5ffb3d80bf8d75014778fb136","unassigned Firmicutes (RSV5375)",18,0.877703086178897,21,0.78012534645503,1,NA,0.78012534645503,FALSE
"X020950fb1a6e3cc8f57955fbaf4272ab","Klebsiella (RSV5381)",4,NA,0,NA,0,NA,NA,FALSE
"X604362d47f2ef29eca42d6c6319f796b","Faecalibacterium (RSV5389)",10,0.615635762827786,3,NA,1,NA,0.615635762827786,FALSE
"X0b07e4abbc77cbc8536688e968ebad86","Ruminococcaceae_UCG-002 (RSV5393)",9,NA,4,NA,5,NA,NA,FALSE
"Xaea86a3fdf284312495d8a96e26e0c41","Streptococcus (RSV5395)",0,NA,0,NA,1,NA,NA,FALSE
"X6ed8b768e7bedc01410fa0aee0b8a376","Ruminococcaceae_UCG-005 (RSV5396)",0,NA,17,0.663270597874464,0,NA,0.663270597874464,FALSE
"X1f155554a4937c3e2839af5590e72abf","Enterorhabdus (RSV5397)",0,NA,14,0.89890918031321,0,NA,0.89890918031321,FALSE
"Xb24ef5fe8c1ad555a6db6fb7800398d1","Bacteroides (RSV5399)",23,0.918260993492196,5,NA,0,NA,0.918260993492196,FALSE
"X7605fb91f8631ae003263db0a1627bd8","Prevotella_9 (RSV5403)",5,NA,0,NA,0,NA,NA,FALSE
"X4a6b3401812d38756441ce33c8c0b963","Alloprevotella (RSV5418)",0,NA,0,NA,1,NA,NA,FALSE
"Xe1e37b4a8e6da769a03dc5f53016af36","Prevotellaceae_UCG-003 (RSV5430)",7,NA,2,NA,0,NA,NA,FALSE
"X4605d889201db433d3f14059b1a137a7","Bacteroides (RSV5434)",4,NA,1,NA,4,NA,NA,FALSE
"Xee400ed8dca64204218c82b21781d0f4","Escherichia/Shigella (RSV5435)",2,NA,0,NA,0,NA,NA,FALSE
"X24537696e08b5f784c44ef140cead731","Alloprevotella (RSV5442)",0,NA,2,NA,0,NA,NA,FALSE
"X7434f6f9dba813d8b05db86f0c1323c4","Sutterella (RSV5446)",0,NA,7,NA,0,NA,NA,FALSE
"X6929fcf6c18e5242fac26ed563bdd4fc","Ruminococcaceae_UCG-010 (RSV5451)",38,0.786713724860787,37,0.975400844908332,1,NA,0.786713724860787,FALSE
"X7990c5e355ea6b54f567ccb0bdecc8b9","Lactobacillus (RSV5452)",1,NA,0,NA,0,NA,NA,FALSE
"X0e737720b58dc2fa34816cdcfbc1a827","Alloprevotella (RSV5455)",4,NA,2,NA,0,NA,NA,FALSE
"X078a1bcc8ca3a22bad0f053f98a68c40","Synergistes (RSV5457)",0,NA,0,NA,1,NA,NA,FALSE
"Xaa13b682d22032cea816fe06d32c5454","Faecalibacterium (RSV5460)",0,NA,1,NA,0,NA,NA,FALSE
"X01e81a100d8c945aaef7b06e8a19cb4e","Prevotella_9 (RSV5471)",0,NA,2,NA,0,NA,NA,FALSE
"X4e7e13496251438508f9c2966ff81c54","Lactobacillus (RSV5472)",2,NA,0,NA,0,NA,NA,FALSE
"X316c689953b04bc0d67161df495e2d1f","Prevotella_9 (RSV5474)",5,NA,0,NA,0,NA,NA,FALSE
"X07d79529b0e2ecc8b2b228a0567b924f","Negativicoccus (RSV5476)",0,NA,1,NA,0,NA,NA,FALSE
"X0aac0678d87883c933351355735a7ece","Atopobium (RSV5483)",12,0.968412861757757,0,NA,0,NA,0.968412861757757,FALSE
"X020880955dbd04950bc0b49978299bd0","Peptococcus (RSV5487)",12,0.773514906710559,4,NA,1,NA,0.773514906710559,FALSE
"X036d3305b14a3fde33ecf12bfb18caf5","Coprococcus_3 (RSV5488)",4,NA,31,0.996644538007053,0,NA,0.996644538007053,FALSE
