"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"Xdf3d6113f855e22f2a6d44e60f01baa7","Romboutsia (RSV188)",106,0.981638647487119,27,0.712023722339546,10,0.972046199211645,0.712023722339546,FALSE
"X7337431bc35b58de39893e6d6db1772b","Kocuria (RSV189)",383,0.999999999999996,117,0.999224359540461,5,NA,0.999224359540461,FALSE
"Xaa15ec5479cde6d5381cbc99a0f6a59e","Veillonella (RSV190)",20,0.730176472653439,7,NA,14,0.999882059417374,0.730176472653439,FALSE
"X0bb47f6e088c63eec1cf288aebc80ab3","Lactobacillus (RSV191)",13,0.999952854494222,10,0.440816110187643,1,NA,0.440816110187643,FALSE
"Xe2f1763cc76bbd845827dbf809f00b83","Enterobacter (RSV192)",6,NA,1,NA,20,0.998645759887304,0.998645759887304,FALSE
"Xeddabf287d8128094d0830de35a9f681","Salmonella (RSV193)",71,0.999712964368568,3,NA,4,NA,0.999712964368568,FALSE
"X75a7dd04040e23328468b763836841ac","Ruminococcus_2 (RSV194)",18,0.999997058264143,22,0.987811115796624,3,NA,0.987811115796624,FALSE
"Xa4cd6152db4ba6371bd3d35fcda62a19","Streptococcus (RSV195)",22,0.879634787005584,7,NA,21,0.999999173322549,0.879634787005584,FALSE
"Xefe06d4916e09a5880db353ecc2d2b6e","Corynebacterium_1 (RSV196)",266,0.999999999950975,4,NA,0,NA,0.999999999950975,FALSE
"X93b58b0ba0d326e9c8d1a81f8672c16a","unassigned Firmicutes (RSV197)",39,0.999486509765836,45,0.853205748850122,4,NA,0.853205748850122,FALSE
"X707940842caa2afe60491008e04a8173","Lachnospiraceae_NK4A136_group (RSV198)",13,0.999414507919842,37,0.991434088377188,2,NA,0.991434088377188,FALSE
"X0246885cf7157b74ba80daf1b827b996","Bacteroides (RSV199)",0,NA,17,0.992564338270406,1,NA,0.992564338270406,FALSE
"Xa7773d30c5a2009a19ba2df73fe658c1","Klebsiella (RSV200)",0,NA,4,NA,9,NA,NA,FALSE
"X63331571011d0c5d564b93cf586fd64b","Prevotella_9 (RSV201)",2,NA,44,0.998908164499387,0,NA,0.998908164499387,FALSE
"X7b6d335d29fb8edf989ba7d03a848d84","Roseburia (RSV202)",7,NA,38,0.868795728244732,2,NA,0.868795728244732,FALSE
"X9be8e4d4919ec569eb355cb676c02eef","Flavonifractor (RSV203)",6,NA,6,NA,0,NA,NA,FALSE
"X0b9d6ae30698fe3144a187eaaafdaef8","Bilophila (RSV204)",2,NA,4,NA,0,NA,NA,FALSE
"Xdaee850bb1358757f13947f650b4ef87","Streptococcus (RSV205)",48,0.935241766108025,11,0.729732889160516,3,NA,0.729732889160516,FALSE
"X05b4a33525d8ff49c4c1817fe41cde33","Coriobacteriaceae_UCG-003 (RSV206)",0,NA,1,NA,0,NA,NA,FALSE
"Xfab97a4ef535bdbf1a5f6c7204f63528","Veillonella (RSV207)",104,0.865846686347973,27,0.717112430004147,23,0.999920546618128,0.717112430004147,FALSE
"Xad52bbef279fc1fe7a3ca1c4b1fb9710","Holdemanella (RSV208)",34,0.999980575436301,16,0.997102010939067,0,NA,0.997102010939067,FALSE
"Xb8349e5459469537ac814c90cb3b99fa","Akkermansia (RSV209)",3,NA,12,0.753215453862824,0,NA,0.753215453862824,FALSE
"X34f6a9f2891692941ec6fdb0095c4012","unassigned Firmicutes (RSV210)",17,0.994103294491547,17,0.83198678129555,1,NA,0.83198678129555,FALSE
"X3d49d6d68e6ee5fce8dd0a8d4fc77987","Bifidobacterium (RSV211)",14,0.968461010611398,3,NA,3,NA,0.968461010611398,FALSE
"X1948c9616fdf58fadc7fdfe3eae45bd7","Staphylococcus (RSV212)",117,0.997025710492048,2,NA,3,NA,0.997025710492048,FALSE
"X52c9498a33730d91e3614567d3d3b1a0","Veillonella (RSV213)",18,0.664752715913344,16,0.869514446291818,9,NA,0.664752715913344,FALSE
"Xc674d2e9bc0413d6b50a85c75bdcc5c0","Serratia (RSV214)",2,NA,0,NA,1,NA,NA,FALSE
"X0a49a32752b611a144ddd506a2155134","Alloprevotella (RSV215)",12,0.999574080211561,15,0.499250169845851,0,NA,0.499250169845851,FALSE
"X6b417b39f34767c53390a496d5935576","S31 (RSV216)",358,0.999991133056815,4,NA,2,NA,0.999991133056815,FALSE
"X0470a8ed337e8da90658a8bc6ef3d88c","Prevotella_9 (RSV217)",13,0.995757717583419,25,0.988500690487383,0,NA,0.988500690487383,FALSE
"X1f0481c4fc1ddc5a118dd691b40a1670","Bacteroides (RSV218)",5,NA,4,NA,0,NA,NA,FALSE
"X29b9b0c2d3a36ff404bfba4cb63aca1e","Janibacter (RSV219)",207,0.999999999585093,101,0.999370855230058,11,0.972016089110572,0.972016089110572,FALSE
"X39ded2894501d9bfd70c177e4197366e","Bacillus (RSV220)",1,NA,0,NA,0,NA,NA,FALSE
"Xfd5ab95fb08d023eea4be64370fa245e","Streptococcus (RSV221)",44,0.943355535551907,3,NA,6,NA,0.943355535551907,FALSE
"Xc4dd6f812a77b4e9a083471091576a9a","Fusobacterium (RSV222)",3,NA,8,NA,0,NA,NA,FALSE
"X25af29e1b2d121f8aae468d270d75518","Agathobacter (RSV224)",15,0.99905350851564,41,0.945071676000303,2,NA,0.945071676000303,FALSE
"X98352ae351e75a6aad1c26146d39315b","Citrobacter (RSV225)",2,NA,5,NA,2,NA,NA,FALSE
"X2e119ce67894fe00027176e52f17a225","Aeromonas (RSV226)",309,0.999998675038873,52,0.906307802021085,10,0.971738256985889,0.906307802021085,FALSE
"X6cb0e90f4660c0716127bf7c7c13935c","Staphylococcus (RSV227)",263,0.999981443490314,22,0.957966545942174,0,NA,0.957966545942174,FALSE
"Xae5e3cde2d868bdaa67a29ba44154bff","Veillonella (RSV228)",4,NA,1,NA,0,NA,NA,FALSE
"X7aa8b90b40391ba0c15525ca95ef5535","Olsenella (RSV229)",16,0.459533936057176,0,NA,3,NA,0.459533936057176,FALSE
"Xb79d9eb7a479b1f31b041143866e73a5","Prevotella_9 (RSV230)",7,NA,12,0.783636511904538,0,NA,0.783636511904538,FALSE
"X7ce20dc0d050d5b02daef50d77765562","Bacteroides (RSV231)",1,NA,0,NA,0,NA,NA,FALSE
"X13785f0aa34992209c67c3caeebbd429","Streptococcus (RSV232)",60,0.803340346090869,33,0.93502938934691,29,0.999999482387181,0.803340346090869,FALSE
"Xe3c28faece4585e778db850bfcb56248","Prevotella_9 (RSV233)",6,NA,29,0.911082308832271,0,NA,0.911082308832271,FALSE
"X6ecb363cbaa615df747e0376eec81ea9","Enterobacter (RSV234)",72,0.999999553352946,9,NA,24,0.999895321507019,0.999895321507019,FALSE
"Xdf0db6416ae0b263606e56b9cbe29a97","Pseudomonas (RSV235)",2,NA,0,NA,26,0.997041400919005,0.997041400919005,FALSE
"X07d313706ba0c85687c8d95b664b84bc","Streptococcus (RSV236)",106,0.946191928621449,34,0.550896102839826,9,NA,0.550896102839826,FALSE
"Xa0fa0fdb5e8d8c8598d96bbbff1a1ff4","Salmonella (RSV237)",45,0.5904897898072,4,NA,1,NA,0.5904897898072,FALSE
"Xbc712d9356e40b4fcfbca97ff092ac3d","Klebsiella (RSV238)",16,0.589037680968862,4,NA,0,NA,0.589037680968862,FALSE
"Xff7742e8ae81884ad8b0c734a69837f3","Klebsiella (RSV239)",12,0.612637526553036,7,NA,4,NA,0.612637526553036,FALSE
"X4b6b872df660712b62c6d393b140d50d","Bacteroides (RSV240)",1,NA,8,NA,8,NA,NA,FALSE
"Xb40ab2a6292c346f80cb6a1cde1db757","Corynebacterium_1 (RSV241)",273,0.999736536699319,45,0.514585821671315,10,0.992328632396571,0.514585821671315,FALSE
"X01cb918f1a03328dc370f5b4f7e4a1ee","Libanicoccus (RSV242)",0,NA,11,0.584349058676102,0,NA,0.584349058676102,FALSE
"Xa5b69f125c8e15c8b470bd65ffa241c1","Granulicatella (RSV243)",136,0.986412018859314,41,0.697553069982701,27,0.999741145180392,0.697553069982701,FALSE
"X5d077e7756cadc4d016591bbdebd3d99","Prevotella_7 (RSV244)",6,NA,23,0.991766764441005,0,NA,0.991766764441005,FALSE
"X414ea75fb1462d10153c7bed625b4b99","Slackia (RSV245)",10,0.98335662309023,19,0.951979054914058,1,NA,0.951979054914058,FALSE
"X09403870435de24e0d1079059a287957","Micrococcus (RSV246)",194,0.999999911842245,131,0.999698303675132,28,0.999999792345319,0.999698303675132,FALSE
"Xe94a9da4bdf2d1d6fd8b6216ea53a5ab","Lactobacillus (RSV247)",10,0.408954385156274,9,NA,3,NA,0.408954385156274,FALSE
"X9b9440d4615547b6840e83473e6c3d5e","Streptococcus (RSV248)",22,0.644641027026367,0,NA,3,NA,0.644641027026367,FALSE
"Xc7d1ed6c70202259164edf3ee7806f0c","Blautia (RSV249)",67,0.995442890949056,31,0.965655084207486,6,NA,0.965655084207486,FALSE
"Xdb466f8f1ed606e1dc11106f48b79a18","Akkermansia (RSV250)",0,NA,0,NA,1,NA,NA,FALSE
"X9cdb9dbe98d86651359273ea1c595c84","Ruminococcaceae_UCG-002 (RSV251)",9,NA,21,0.993191754512607,0,NA,0.993191754512607,FALSE
"Xb6e52c74e408bcf8d49afe994fdcf359","unassigned Proteobacteria (RSV252)",3,NA,32,0.533556870037825,1,NA,0.533556870037825,FALSE
"X675ff6627272028b678fc6742e0dafcb","Clostridioides (RSV253)",7,NA,2,NA,0,NA,NA,FALSE
"X0dea7be1e56d386113c1ba0044285af7","Rothia (RSV254)",22,0.999938920774283,43,0.966742280670058,17,0.999756962912634,0.966742280670058,FALSE
"X5cc4c52a709ba7b5eb2c5b9f6c6e1f15","Klebsiella (RSV255)",8,NA,2,NA,0,NA,NA,FALSE
"X99626f541e70478b77c516b76e72bcd9","Prevotella_9 (RSV256)",8,NA,35,0.997359432183801,0,NA,0.997359432183801,FALSE
"X8e662c105abda24419a09c3ff80d5523","Streptococcus (RSV257)",41,0.984590427915073,22,0.376255101324096,6,NA,0.376255101324096,FALSE
"X659a8b27ae8b4ebbf501701f7ec608dc","Bifidobacterium (RSV258)",0,NA,0,NA,8,NA,NA,FALSE
"Xaa1b593068acf0de32973d0162215928","Klebsiella (RSV260)",0,NA,1,NA,1,NA,NA,FALSE
"X515ba54f1a6b7609c510b773424470b8","Bacteroides (RSV261)",2,NA,1,NA,0,NA,NA,FALSE
"Xa9fb6c06ed691c214e5470c4826ce39a","Prevotella_9 (RSV262)",5,NA,33,0.991908073704121,0,NA,0.991908073704121,FALSE
"Xcc69d24aaf9ab32bafba8fd60bb1ddcb","Acinetobacter (RSV263)",172,0.999986929926617,10,0.990806775624529,23,0.999997071058102,0.990806775624529,FALSE
"Xd50b9c5bf40397a411c56e54a33ea23c","Veillonella (RSV264)",16,0.953843234186036,1,NA,3,NA,0.953843234186036,FALSE
"X8c93bc0efa4a075f07b31cf379b20e6e","Morganella (RSV265)",0,NA,1,NA,1,NA,NA,FALSE
"X9a3fa8999e2c8a243aa5a1e1a8a4bd35","Prevotella_9 (RSV266)",5,NA,23,0.809609715309458,0,NA,0.809609715309458,FALSE
"Xffbb8c1350bd4458683c4cc180d8de07","Citrobacter (RSV267)",1,NA,3,NA,0,NA,NA,FALSE
"X0519ed95e3ceabb6677c7574de9f1a58","Parabacteroides (RSV268)",2,NA,12,0.464164521590101,0,NA,0.464164521590101,FALSE
"X07633950a19d6530f976cec3b3e188b1","Acinetobacter (RSV269)",205,0.999999975683875,10,0.596063670114514,0,NA,0.596063670114514,FALSE
"X0feb7adabfb44cad8790d338f1f4acf2","Veillonella (RSV270)",1,NA,6,NA,0,NA,NA,FALSE
"Xbb48d4fe6403e7ecb4bc406617649cd8","Lactobacillus (RSV271)",60,0.556884217799763,16,0.704753374968816,28,0.993401006381736,0.556884217799763,FALSE
"X222e21f6500d5e0aa66f371387a91193","Sutterella (RSV272)",0,NA,2,NA,0,NA,NA,FALSE
"X3835e304a2d4a518f6e249be5e14f50a","Corynebacterium_1 (RSV273)",202,0.99984195984102,14,0.733374742092486,7,NA,0.733374742092486,FALSE
"Xdf8f768b0e149cc5c7a6f5cf15cd6fa8","Asteroleplasma (RSV274)",3,NA,5,NA,0,NA,NA,FALSE
"Xce65fce9fe4844bcc30786828d45f21a","Acinetobacter (RSV275)",254,0.999997478831226,23,0.623483153837877,1,NA,0.623483153837877,FALSE
"X655b53e97fbe7fea0167e60ba6408cef","Acinetobacter (RSV276)",179,0.998596552265195,29,0.973694010717663,0,NA,0.973694010717663,FALSE
"Xf6094ee5aa97f36d4449c147d524dcd8","Acinetobacter (RSV277)",111,0.999786388547939,13,0.970461603686684,2,NA,0.970461603686684,FALSE
"X9ff1b82a83127c3b60399700e0015c23","Enterococcus (RSV278)",11,0.915107346560214,6,NA,0,NA,0.915107346560214,FALSE
"Xf0f1727c1a09e1c5d5d6011db569ad8e","Paracoccus (RSV279)",12,0.516203861912926,0,NA,0,NA,0.516203861912926,FALSE
"X658104f1227ee94ce59cd7923781faa9","Klebsiella (RSV280)",3,NA,1,NA,1,NA,NA,FALSE
"X5194f3b06c0736fad596f5841b94edc6","Paracoccus (RSV281)",282,0.999999999990038,22,0.421824044403063,4,NA,0.421824044403063,FALSE
"X42703e86b54bab7573e103e166644396","Libanicoccus (RSV282)",19,0.996016553910839,0,NA,2,NA,0.996016553910839,FALSE
"X87e78246820b532cd7477daab3b52ad9","Bacteroides (RSV283)",1,NA,3,NA,0,NA,NA,FALSE
"Xe7e94efa8a7859edbfe8f183c4e09899","Haemophilus (RSV284)",38,0.791997354101841,19,0.947777743983667,28,0.999989670605083,0.791997354101841,FALSE
"Xe1d098412c88700cbd3c119e7c62f2ca","Aerococcus (RSV285)",180,0.993608955006048,34,0.895436948714012,6,NA,0.895436948714012,FALSE
"X4d4d9fd660f35eae2082c5f0f2aa32f3","Raoultella (RSV286)",3,NA,8,NA,1,NA,NA,FALSE
"Xd6fb5a6d274b2864d58729b26b6573e5","Ruminococcaceae_UCG-014 (RSV287)",2,NA,4,NA,1,NA,NA,FALSE
"X4a5d2a184f229de74e17565e4c13a7d9","Dialister (RSV288)",2,NA,5,NA,0,NA,NA,FALSE
"X39b365b0c0ce4c0e1165fd6da67ec3a1","Streptococcus (RSV289)",122,0.940398114429631,37,0.603003414551552,1,NA,0.603003414551552,FALSE
"X9b837ed5fcd45b2441c634668d4707b8","Veillonella (RSV290)",10,0.316038383332924,0,NA,0,NA,0.316038383332924,FALSE
"Xf0537a8dcbfb7b18465d751de034e9ae","Rothia (RSV291)",104,0.999998317998882,23,0.542042884038326,47,0.99999999782723,0.542042884038326,FALSE
"X740eb72a49511c1a120ed6ed5d217e05","Corynebacterium_1 (RSV292)",87,0.999944839071151,4,NA,0,NA,0.999944839071151,FALSE
"X6fccfd872b46e650eb693b1d2e80a363","Acinetobacter (RSV293)",24,0.998485174490323,40,0.904115846964978,38,0.999999466629332,0.904115846964978,FALSE
"X16af97c9cd594e26b3f7685345fc8cd3","Ruminococcaceae_UCG-005 (RSV294)",6,NA,12,0.692274724926693,1,NA,0.692274724926693,FALSE
"X4cf1a513c73bc22ed393367ff0b8dd17","Megamonas (RSV295)",3,NA,0,NA,0,NA,NA,FALSE
"X400ef329b2c43b49217289537bb77633","Blautia (RSV296)",20,0.998650252283779,15,0.614714397884781,0,NA,0.614714397884781,FALSE
"Xb4ed8ec9d3313b1ae0b929812511444b","Clostridium_sensu_stricto_1 (RSV297)",17,0.99302852043809,17,0.513574933983829,1,NA,0.513574933983829,FALSE
"X1c1c2dd95299d9f9c2d969551673bae8","Parabacteroides (RSV298)",3,NA,6,NA,5,NA,NA,FALSE
"X37453085adfe208e105f0236b407f59a","Bacteroides (RSV299)",1,NA,3,NA,0,NA,NA,FALSE
"X2eedf896e95f02090d22dd3e68742ce7","Blautia (RSV300)",39,0.999999059385819,35,0.760631147536682,3,NA,0.760631147536682,FALSE
"X478739167292e4f93f1eb7aceb2e3e81","Butyrivibrio (RSV301)",3,NA,25,0.827130599130488,0,NA,0.827130599130488,FALSE
"X0491750a8eddf7dfad9d80798dad589d","Parabacteroides (RSV302)",0,NA,5,NA,0,NA,NA,FALSE
"X9f661697ddd19b66b68ddf80cb5b4c67","Shewanella (RSV303)",180,0.977431843336319,19,0.606068128235161,0,NA,0.606068128235161,FALSE
"X0d5d2c559a0eda75b41048b270a0d8d9","Streptococcus (RSV304)",0,NA,12,0.239194788525935,1,NA,0.239194788525935,FALSE
"Xc6b516ae2ba507f85cf0eede12bfa499","Staphylococcus (RSV305)",179,0.999999996586542,37,0.826147084424682,6,NA,0.826147084424682,FALSE
"X909582aa0ff5ea0b9a12651328e12c5c","Enterococcus (RSV306)",7,NA,1,NA,3,NA,NA,FALSE
"X7995a612a6216f9f54f123fad99d4148","Prevotella_9 (RSV307)",3,NA,13,0.831169235979603,0,NA,0.831169235979603,FALSE
"X4eabe2b70b0a691b75b5ed79a66177e0","Streptococcus (RSV308)",20,0.996642319679067,0,NA,1,NA,0.996642319679067,FALSE
"X20cac722e4c79ef8e001ba1a17ef9533","Corynebacterium_1 (RSV309)",262,0.999890674661374,46,0.958491940637106,11,0.992622617844379,0.958491940637106,FALSE
"Xa6c0f44c18cc7f5a59e4e82ae8179862","Enterobacter (RSV310)",11,0.782038003361362,11,0.692049297927534,8,NA,0.692049297927534,FALSE
"X3e8379736f1e8466c77b91217ef15d39","unassigned Proteobacteria (RSV311)",4,NA,29,0.850080314949894,0,NA,0.850080314949894,FALSE
"Xdf829f8d3288011e9fbef9d3511e2e4c","Weissella (RSV312)",131,0.960196704928652,45,0.63885790149643,1,NA,0.63885790149643,FALSE
"Xbbe241f06ffd98ca4e1ce00701f0f454","Holdemanella (RSV313)",39,0.998766580098518,28,0.841036826438973,2,NA,0.841036826438973,FALSE
"X0f5f61c4246e0e4d730d2d544f987ddd","Streptococcus (RSV314)",24,0.822524182815864,2,NA,12,0.999828366719608,0.822524182815864,FALSE
"Xbde0171101998eec0c81b2b62848a1a5","Lactobacillus (RSV315)",15,0.212242878392388,3,NA,2,NA,0.212242878392388,FALSE
"X3ce20bb62701f23ccafa7ecaa7e6eff9","Corynebacterium_1 (RSV316)",108,0.999255159727697,8,NA,2,NA,0.999255159727697,FALSE
"Xf2cbb29998f80ea0d81f9cde98ee136e","Clostridium_sensu_stricto_1 (RSV317)",38,0.998960388254285,22,0.647090511956179,6,NA,0.647090511956179,FALSE
"X3e93687b8cd83adb12e013fac46aab64","Bacteroides (RSV318)",0,NA,4,NA,0,NA,NA,FALSE
"X4ff570a2e381a0eaf367e4968094085a","Prevotella_9 (RSV319)",11,0.999254471285099,17,0.871654082049051,0,NA,0.871654082049051,FALSE
"Xeebf8f1ec819363293b7133f741df6a2","Staphylococcus (RSV320)",69,0.998385234140904,55,0.990058348151071,13,0.999928868869639,0.990058348151071,FALSE
"X6c2d19b1f93bb05af4652da117fab03a","Bifidobacterium (RSV321)",8,NA,0,NA,8,NA,NA,FALSE
"X1224314b1d149e6d06a5a8fbf9209288","Senegalimassilia (RSV322)",7,NA,11,0.440501457640558,1,NA,0.440501457640558,FALSE
"X173b8383238dc87920b640dfd06347b3","Rothia (RSV323)",42,0.607083152518894,36,0.916346425225917,18,0.999692129958621,0.607083152518894,FALSE
"X0fb65b97cfcb0d59dfb10e73fc2e6e32","Enterococcus (RSV324)",9,NA,3,NA,1,NA,NA,FALSE
"Xb0cce80cd5e1c78e70e026edb63a65f9","Bacteroides (RSV325)",9,NA,2,NA,0,NA,NA,FALSE
"X3534b4be198dac95882f6e730b647c60","unassigned Firmicutes (RSV327)",22,0.998426976357946,15,0.79046699161519,3,NA,0.79046699161519,FALSE
"X8635978207cbddd62c216e5a908c4f52","Acinetobacter (RSV328)",231,0.999999992540089,18,0.971261640945503,0,NA,0.971261640945503,FALSE
"X224d266b147588a000917723c0268775","Alistipes (RSV330)",0,NA,3,NA,0,NA,NA,FALSE
"X87de2eb4c03fc0e1b49d08f88e0f1b2b","Haemophilus (RSV331)",17,0.515536957347717,2,NA,5,NA,0.515536957347717,FALSE
"X4aa4221f072ef60f79e7921e799750c0","Prevotella_9 (RSV332)",2,NA,11,0.972024837029108,0,NA,0.972024837029108,FALSE
"X2ddcd7316b3e6cd6fa4e85ea4e0fe231","Enterobacter (RSV333)",19,0.0370920185152232,13,0.849644042133289,15,0.997153790787728,0.0370920185152232,TRUE
"X20913612f7b9c432e4a1ab21ab4b6104","Phascolarctobacterium (RSV334)",0,NA,16,0.730441644244621,0,NA,0.730441644244621,FALSE
"X00ff59e0901bdeaeb6bae96ae823646d","Streptococcus (RSV335)",20,0.930942937738826,11,0.786104342595014,18,0.999980395218493,0.786104342595014,FALSE
"X8038e6dd2a1cf9ecd03278cef6bd722a","Chryseobacterium (RSV337)",0,NA,4,NA,0,NA,NA,FALSE
"X6bfc304ab75c9cfcf437193c5b99778c","Morganella (RSV338)",2,NA,1,NA,1,NA,NA,FALSE
"X89ad88b91e12fcce5d5790fd77000a57","Cloacibacterium (RSV339)",171,0.999999997128298,34,0.978555813887913,2,NA,0.978555813887913,FALSE
"X01d3c625a78097632107465055eea5c6","Klebsiella (RSV340)",7,NA,2,NA,0,NA,NA,FALSE
"X984e7be536e06e26470e10fc440b81d4","Klebsiella (RSV341)",1,NA,9,NA,0,NA,NA,FALSE
"Xb2b3c0f0b487edaf28d7a348b354cdcb","Acinetobacter (RSV342)",38,0.84720410916065,53,0.935229430804413,26,0.999864102449042,0.84720410916065,FALSE
"X17f6cbccbd986a16a3b926502441b648","Prevotella_9 (RSV343)",0,NA,1,NA,0,NA,NA,FALSE
"Xe62dda278c2f619474817c1bc249bb6f","Megamonas (RSV344)",4,NA,1,NA,1,NA,NA,FALSE
"X0a018c977acabf99cf7be6c718ff4c66","Haemophilus (RSV346)",29,0.980899127152257,15,0.94791419300488,20,0.999619751993399,0.94791419300488,FALSE
"X3b48fc0af1a82150fea1dab94712adfe","Prevotella_9 (RSV347)",1,NA,12,0.858017817657406,1,NA,0.858017817657406,FALSE
"X3647fc4774429230223cd8bca62b7aad","Pseudomonas (RSV348)",69,0.52207441235239,40,0.860639425167834,11,0.974186598519068,0.52207441235239,FALSE
"X5968d58adc8f9e9911c9a89602706de8","Veillonella (RSV349)",0,NA,3,NA,0,NA,NA,FALSE
"X677c5195a5e1a6ad59b1410821a63254","Klebsiella (RSV350)",1,NA,2,NA,7,NA,NA,FALSE
"X66938301665655de90b8b7c7a6e6acb6","Megamonas (RSV351)",2,NA,6,NA,1,NA,NA,FALSE
"X66d5d9f8947998d5f49d929f0ad8013b","Bifidobacterium (RSV352)",7,NA,17,0.824807353974917,0,NA,0.824807353974917,FALSE
"X1266cdbf8dd8fb4c7ebb967a8e59a473","Olsenella (RSV353)",12,0.997886064434532,7,NA,0,NA,0.997886064434532,FALSE
"Xa8773e90eafc486f4ebf06c80c297d82","Rheinheimera (RSV354)",234,0.999999997296902,7,NA,0,NA,0.999999997296902,FALSE
"X71f380892a3677bcd3492710f19444e6","Megamonas (RSV355)",1,NA,7,NA,0,NA,NA,FALSE
"X0f3d2e7cec1a0fd08eeb08d1a57ea0c2","Lactobacillus (RSV356)",24,0.997153373084185,4,NA,1,NA,0.997153373084185,FALSE
"Xedc06e5f20535c71071803ccc27290d8","Dorea (RSV358)",31,0.999999981966912,27,0.962447989823446,4,NA,0.962447989823446,FALSE
"X96de0f5bdec7a436c657e40b70bdfd39","Corynebacterium_1 (RSV359)",176,0.971662031735337,71,0.90797330908116,20,0.999999919697363,0.90797330908116,FALSE
"X85b3725e660131fcb47f6a07bae71991","Meiothermus (RSV360)",81,0.999999645234299,0,NA,0,NA,0.999999645234299,FALSE
"X87874a8719ec86e0f01de7ca862a3113","Treponema_2 (RSV361)",1,NA,15,0.742456819394304,0,NA,0.742456819394304,FALSE
"X3201f9ac92b9b1c553a0f5cf87423acb","Atopobium (RSV362)",49,0.964143192046653,16,0.974809794421092,0,NA,0.964143192046653,FALSE
"X048f8c7fa0e3ce6ab2aca94f6e7e0c90","Pseudomonas (RSV363)",0,NA,26,0.71996353089351,0,NA,0.71996353089351,FALSE
"X5727d3487e755c7535a608fe7c7c2627","Exiguobacterium (RSV364)",178,0.760084280459959,12,0.538968060813559,4,NA,0.538968060813559,FALSE
"Xb74ab6944f5a7e98a99e29bcbea455c0","Bacteroides (RSV365)",2,NA,4,NA,1,NA,NA,FALSE
"Xd6dfba4b6e64b785e538d0734c644001","Veillonella (RSV366)",17,0.990503065681812,14,0.528048973907986,7,NA,0.528048973907986,FALSE
"X7ac8471b0b7280edac576350112a23d3","Kocuria (RSV367)",100,0.999115172769162,16,0.99243641317278,7,NA,0.99243641317278,FALSE
"X9922b538db47c0a7f9e0bc68982c2142","Prevotella_9 (RSV368)",4,NA,5,NA,0,NA,NA,FALSE
"Xc287da853235f9a98089163fdca87226","Coprococcus_3 (RSV369)",8,NA,13,0.594254580423827,2,NA,0.594254580423827,FALSE
"X83d2ea8bc983ef054aab1147e8ba23a9","Prevotella_9 (RSV370)",0,NA,2,NA,0,NA,NA,FALSE
"X499bc95dfd81d7afc79685199319a4f2","Paracoccus (RSV371)",171,0.99998318976207,5,NA,0,NA,0.99998318976207,FALSE
"Xf262b4f55a129cba148ee2866dab91b2","Actinomyces (RSV372)",75,0.999698244389829,1,NA,0,NA,0.999698244389829,FALSE
"Xfed30d6b474008c8c2cd39c47126f7b9","Lactobacillus (RSV373)",13,0.290698898594199,6,NA,0,NA,0.290698898594199,FALSE
"X422bce977a5fe62d8d1cb012ab983fe6","Escherichia/Shigella (RSV374)",0,NA,1,NA,0,NA,NA,FALSE
"X7cd4efa29b942711d9a324e442bd9268","Lachnoclostridium (RSV376)",3,NA,8,NA,1,NA,NA,FALSE
"X06ac319503697277407bb65368fe9efa","Veillonella (RSV377)",1,NA,2,NA,0,NA,NA,FALSE
"Xf147e9eb7b4d7833bd3480d396785f26","Corynebacterium_1 (RSV378)",180,0.999999991550394,18,0.740313445778471,0,NA,0.740313445778471,FALSE
"Xe0a546601ceb01cd0250a40981b61257","unassigned Proteobacteria (RSV379)",4,NA,28,0.780669656483491,1,NA,0.780669656483491,FALSE
"Xe078eebf6b6e2d6b3bb9222cfc128d35","Rothia (RSV380)",113,0.989966028306123,9,NA,0,NA,0.989966028306123,FALSE
"Xaace38916bea9c570481627b73fd1d36","Catenibacterium (RSV381)",39,0.999999473819753,3,NA,2,NA,0.999999473819753,FALSE
"X3248c81e8215d9230c26651b770741ee","Achromobacter (RSV382)",69,0.935631977511785,0,NA,2,NA,0.935631977511785,FALSE
"X0f06bc73534321814ff0e341f4846fac","Ruminococcaceae_UCG-002 (RSV383)",10,0.99961611420321,16,0.993263015139584,0,NA,0.993263015139584,FALSE
"X3adfcfa6caaacaa41dc7571330a74676","Lachnospiraceae_NK4A136_group (RSV384)",5,NA,7,NA,1,NA,NA,FALSE
"Xfd7575e2e1162127689250d39e8b6745","Acinetobacter (RSV385)",46,0.999999958169241,43,0.994026395815155,27,0.999999895564695,0.994026395815155,FALSE
"Xb87dca9772642393b00e9a67390cd2d9","Pseudomonas (RSV386)",162,0.993908780268109,14,0.61613990337794,1,NA,0.61613990337794,FALSE
